@relation song_type
@attribute 'danceability' numeric
@attribute 'energy' numeric
@attribute 'key' numeric
@attribute 'loudness' numeric
@attribute 'speechiness' numeric
@attribute 'acousticness' numeric
@attribute 'instrumentalness' numeric
@attribute 'liveness' numeric
@attribute 'valence' numeric
@attribute 'tempo' numeric
@attribute 'class' string
@attribute 'id' string

@data
0.653,0.394,7,-8.892,0.031,0.117,0.554,0.0674,0.9,168.015,playlist_30,25JD35LDh7CEJ9gKUNruVj
0.27,0.747,4,-7.287,0.0527,0.17,0.863,0.167,0.701,126.042,playlist_30,24bk2iKzr3VcymFnzIy3oS
0.356,0.409,7,-16.534,0.0329,0.655,0.83,0.144,0.272,85.627,playlist_30,1FSnDovZWXroRumXp9pQ5c
0.641,0.623,2,-7.125,0.0272,0.298,0.843,0.184,0.214,109.092,playlist_30,7rjK8CDTtTn2KG9Zja7ETj
0.538,0.356,4,-14.71,0.0611,0.273,0.894,0.114,0.615,153.76,playlist_30,56rtYZUhNQ9Xt95mfE1qNE
0.62,0.849,8,-6.246,0.031,0.469,0.819,0.172,0.961,124.474,playlist_30,1zPn4tfkWfowVG3ROo1wUY
0.583,0.64,2,-8.302,0.0312,0.293,0.667,0.332,0.617,147.071,playlist_30,64Ci6z1RDlZNnXpgqGF5or
0.504,0.582,11,-7.905,0.0319,0.00141,0.00141,0.127,0.697,142.16,playlist_30,0uV5lCaTMaJ7eAFr6LlITy
0.494,0.712,9,-8.502,0.0769,0.141,0.00000288,0.114,0.363,164.807,playlist_30,30zu86EEznmn8Vvp1cKRn7
0.572,0.793,2,-4.952,0.0685,0.0314,0.000839,0.553,0.856,119.755,playlist_30,1u4iac5xzlzD2reO20qxcs
0.563,0.413,4,-17.773,0.0332,0.753,0.971,0.0972,0.298,88.583,playlist_30,0DNhKHV549c7RHIWw7WttH
0.468,0.58,7,-8.131,0.0278,0.34,0.821,0.0737,0.325,76.27,playlist_30,4rU6Yb8admwqo5yBd8kkL6
0.162,0.866,2,-6.778,0.0685,0.0337,0.85,0.581,0.581,187.613,playlist_30,6xa1fK83gBsH9xeDkkotUc
0.4,0.723,0,-7.233,0.0311,0.0459,0.828,0.549,0.799,92.301,playlist_30,6PE6tyl9QnfdNoms0O0czF
0.461,0.486,2,-7.195,0.0462,0.0914,0.0482,0.468,0.672,121.809,playlist_30,714p18ksPDRsKpfVLZ1NTf
0.554,0.874,2,-7.236,0.0528,0.329,0.0484,0.132,0.66,122.524,playlist_30,4C0ZXJ1tdYPgjnAN5nUyIF
0.317,0.887,2,-6.807,0.0425,0.102,0.304,0.099,0.445,91.906,playlist_30,1dNgKc82ECvycnjJSXV4cU
0.4,0.8,2,-7.438,0.0632,0.27,0.823,0.322,0.928,112.614,playlist_30,1dcq0rQYarQs44q2n9OHXS
0.394,0.00569,11,-21.279,0.0445,0.991,0.264,0.33,0,85.743,playlist_30,6UF4wwpthyhcs47Cr1aVJE
0.341,0.876,1,-7.013,0.0733,0.234,0.0000392,0.122,0.763,90.333,playlist_30,6k8loFrQ14wXQ5bbujxXu9
0.658,0.558,5,-9.88,0.031,0.463,0.0183,0.113,0.458,115.081,playlist_30,4e5ZfBMKJJfLKnSYmLoeXO
0.236,0.882,5,-7.426,0.0586,0.274,0.875,0.131,0.29,169.735,playlist_30,6CSAKVMzk60vOfG0MJMC6v
0.444,0.498,2,-7.485,0.0318,0.0603,0.0354,0.109,0.378,108.8,playlist_30,0H9w90ZEuNIqegGMnpsVJo
0.351,0.813,0,-7.654,0.044,0.0712,0.959,0.371,0.437,104.544,playlist_30,4bFiSYt1JMDtUXPw0lmkwo
0.175,0.918,2,-6.807,0.0628,0.322,0.219,0.865,0.519,199.701,playlist_30,4Fg7pilwwzlTQtLXhO2ZlN
0.462,0.724,9,-8.119,0.0507,0.0591,0.374,0.198,0.425,131.92,playlist_30,3QjhzxAEIMhyY37FeVW55L
0.285,0.702,7,-9.366,0.036,0.259,0.695,0.187,0.421,98.711,playlist_30,0RensS2qAveOZwiRN3jdEs
0.236,0.839,0,-3.885,0.0449,0.0291,0.0145,0.103,0.399,127.563,playlist_30,5JN26x8XsxQw5W5zoII0uy
0.237,0.88,0,-3.945,0.0505,0.00000855,0.84,0.085,0.309,130.144,playlist_30,64N8jkSty7HGSpwRm6RKrD
0.217,0.849,5,-5.139,0.0519,0.00114,0.149,0.1,0.238,129.913,playlist_30,2WRh5NjSCLdaynh890QGLb
0.27,0.858,0,-3.64,0.0395,0.119,0.609,0.1,0.115,131.633,playlist_30,3hzhzyiwnhVYc4IjKbsPxC
0.246,0.882,0,-3.183,0.049,0.0000166,0.622,0.19,0.251,170.013,playlist_30,6NRZOQKV81QQnefQndl89o
0.43,0.931,2,-3.578,0.036,0.0161,0.405,0.1,0.318,107.978,playlist_30,1zQ9lKQwzPs2wlqvclOZvk
0.213,0.767,0,-5.49,0.0679,0.689,0.0209,0.0838,0.134,128.397,playlist_30,1RvbjQWhpiN2ogsv06K1b7
0.424,0.914,9,-3.209,0.049,0.0319,0.941,0.127,0.238,78.619,playlist_30,3gOh2tK0IPojf6tzg5TEYg
0.145,0.871,4,-2.918,0.0512,0.0114,0.282,0.0945,0.388,141.411,playlist_30,5VdOWUSipgyke2WQEbgdtS
0.227,0.81,2,-4.549,0.0516,0.00877,0.00983,0.232,0.327,106.598,playlist_30,1mDWtUizjJrqHOOwBNAoSh
0.28,0.414,0,-7.344,0.0286,0.673,0.0185,0.0865,0.109,129.193,playlist_30,4kCppHykdLyMcoAbUthNgB
0.207,0.713,4,-5.104,0.0684,0.603,0.00121,0.0533,0.139,173.275,playlist_30,1SL6gnpIajQXb78pw3uDy9
0.337,0.845,2,-3.849,0.0559,0.00146,0.000304,0.0735,0.731,156.687,playlist_30,2LJ2VQL1bklQpAnO0Y69a0
0.389,0.884,9,-4.602,0.0741,0.00412,0.172,0.31,0.422,128.604,playlist_30,5drYpn6xtaI4LavbQXevjX
0.208,0.824,7,-3.683,0.0514,0.00408,0,0.145,0.605,166.992,playlist_30,4FXcRL1ypko0aRZx1UBEGA
0.537,0.752,0,-3.761,0.0316,0.00248,0.00000231,0.139,0.675,115.023,playlist_30,1Vcj7I8Tj3BZPZW6p24rK2
0.257,0.825,2,-5.083,0.0428,0.0669,0.00145,0.187,0.383,175.1,playlist_30,4yJTIvJV6kvF8IruULkTEA
0.297,0.983,4,-4.197,0.0635,0.00114,0.0000944,0.0857,0.305,168.939,playlist_30,6QzN8Pb5VPdX8CHPM6NkJ0
0.3,0.88,5,-4.573,0.0465,0.0000137,0.0273,0.0746,0.563,207.92,playlist_30,2x4F1O1fGO6yj860N2Or0N
0.374,0.759,9,-5.197,0.0368,0.135,0.1,0.212,0.432,132.528,playlist_30,4WwMXwu3O6VLHGdBtCwvLO
0.452,0.896,4,-3.777,0.0385,0.145,0.0000343,0.315,0.394,143.041,playlist_30,6r51t6szECkyxfN4rX6yqs
0.165,0.831,9,-2.591,0.0644,0.207,0,0.061,0.456,219.297,playlist_30,5dVBcLGo5Kw7ZbRo4dFouS
0.313,0.834,0,-3.493,0.042,0.25,0.00991,0.281,0.581,154.189,playlist_30,0UKNXZoQn0CYCPlp2f4kYQ
0.569,0.934,3,-0.681,0.0335,0.27,0.824,0.326,0.632,107.326,playlist_30,3YC5sgceXFCDZE8f7joNxR
0.239,0.909,10,0.631,0.0771,0.356,0.0958,0.369,0.158,165.404,playlist_30,18OB8P9DAP4aF6mq9vMYp8
0.172,0.899,0,1.586,0.0407,0.0147,0.000216,0.0824,0.438,197.344,playlist_30,2LwoB7dTa3B39a1r6Dnduj
0.277,0.769,2,-4.229,0.0446,0.000777,0.000313,0.635,0.0608,103.047,playlist_30,0UHOJrIJpVxLmQ9U1695Xz
0.47,0.97,9,2.745,0.0429,0.0129,0.0000469,0.216,0.502,121.457,playlist_30,1rgUa2OKsPgMWpTwWC9hPV
0.338,0.919,9,2.625,0.0547,0.169,0.695,0.125,0.551,123.042,playlist_30,3mc9zfng9N2Pl1htAAkbTB
0.113,0.955,0,2.766,0.0504,0.0594,0.138,0.28,0.707,186.401,playlist_30,1GqfuGDmnaeoAYA35Knwgh
0.532,0.932,9,-0.699,0.0409,0.136,0.0000385,0.218,0.741,126.016,playlist_30,5ZxIQNPTQmxsgjBdf1ZmmQ
0.263,0.661,7,-1.375,0.0285,0.0106,0.0454,0.129,0.322,145.794,playlist_30,3BKFmbdQjdzLT93JG8G8NH
0.477,0.712,0,-2.239,0.0298,0.0636,0.000017,0.413,0.368,118.705,playlist_30,6Se77P4JhuDTRylZyyl0lr
0.366,0.845,2,-2.434,0.0446,0.258,0,0.0978,0.594,79.361,playlist_30,72XKm2qeGivsnXDs8gRYM4
0.2,0.897,2,-2.385,0.0532,0.351,0.0719,0.0594,0.484,204.296,playlist_30,21HkamszZzQ3xqa3PVBsEq
0.213,0.926,9,-5.034,0.0958,0.000265,0.00502,0.13,0.183,161.146,playlist_30,1lsxBwhhgm0xUYCQwISwdB
0.306,0.99,9,-2.529,0.198,0.000656,0.00000656,0.245,0.0778,107.896,playlist_30,7pjyI9ulr1P3xR2JtFp3IG
0.386,0.993,9,-4.095,0.151,0.000052,0.0612,0.12,0.0913,125.174,playlist_30,0cMeyVzzSstLgkxMBcu2G5
0.249,0.993,4,-3.22,0.0903,0.00000375,0.823,0.625,0.195,128.311,playlist_30,7oAtwYnc4LQqjZYcCC5Yub
0.139,0.998,9,-2.82,0.161,0.0000222,0.155,0.407,0.0769,179.276,playlist_30,0sq6L0pQRdMCnQ5N76U4AJ
0.0692,0.977,9,-2.972,0.0798,0.0000447,0.0217,0.38,0.266,185.23,playlist_30,5lLyaFsXQ2GASksFhGA9It
0.322,0.985,0,-3.494,0.14,0.000522,0.00865,0.0964,0.0815,161.195,playlist_30,2dcmQJCw1INGn7yR2KHx0U
0.287,0.963,0,-5.529,0.144,0.00437,0.0559,0.186,0.0392,119.163,playlist_30,1WTMcJpdYwVeXOaqG3X68E
0.466,0.858,8,-4.766,0.0801,0.0666,0.000221,0.155,0.677,86.524,playlist_30,2miVlAw3K7wn7zwhkkUFzt
0.326,0.859,10,-4.326,0.0732,0.0299,0.0127,0.172,0.586,93.248,playlist_30,2Awmv0PapoZw58WzDHfjAh
0.343,0.93,10,-3.321,0.0695,0.258,0.0011,0.104,0.748,92.024,playlist_30,1NVGKL5giCzzuH0KubPaQ2
0.302,0.956,0,-3.393,0.0687,0.171,0.775,0.842,0.746,178.623,playlist_30,3YvChf5VPbuK6LAWQbybHH
0.243,0.88,0,-4.703,0.15,0.0492,0.00924,0.0848,0.497,178.088,playlist_30,3YsCDnRLKnf1aikxfaaIyG
0.428,0.826,0,-4.289,0.0564,0.0343,0.658,0.125,0.436,104.834,playlist_30,3S81yqY2CsAOB66eMQapzo
0.442,0.892,10,-4.321,0.0709,0.101,0.00136,0.0891,0.284,90.467,playlist_30,5vsURjn9dliJLwrpcpVNHw
0.403,0.668,10,-5.376,0.0391,0.201,0.000229,0.149,0.347,118.431,playlist_30,0OH5uEzf74MDn9cBWGVMsE
0.608,0.626,2,-5.862,0.0384,0.0204,0.0199,0.0896,0.766,109.977,playlist_30,0nhEBwZZ5o0yyI1r2ch6df
0.363,0.451,10,-7.034,0.04,0.436,0.0000269,0.132,0.164,111.508,playlist_30,2dwiuL5NFb1axTs4m6qVLt
0.154,0.848,0,-5.093,0.0507,0.142,0.00102,0.395,0.241,175.848,playlist_30,515qE0YyUWivEobvHGpN7o
0.194,0.845,0,-5.744,0.0401,0.000488,0.183,0.675,0.33,87.566,playlist_30,4KK2RftZcEydipbeZApQwO
0.195,0.925,7,-4.997,0.0711,0.776,0.128,0.324,0.187,166.398,playlist_30,0S1EakeRmbMBpGzPezQMJr
0.432,0.91,7,-4.3,0.0709,0.15,0.000136,0.228,0.146,122.978,playlist_30,4j8Aoe3evloXqlMVVFrcHc
0.158,0.802,4,-5.384,0.0555,0.246,0.0751,0.208,0.17,163.175,playlist_30,0SRxlZCMW4dqBIZkB15K9H
0.249,0.735,0,-6.199,0.0514,0.172,0.00026,0.507,0.169,118.279,playlist_30,3GAMbmqZBK6RxafBOTttRk
0.241,0.851,7,-4.204,0.0648,0.223,0.0000248,0.366,0.568,139.974,playlist_30,6mLjLOxwAbRTZcay0f6RhV
0.262,0.414,2,-8.511,0.0322,0.378,0.00643,0.358,0.201,134.088,playlist_30,77gCHqMEFKHPbpxVgcbWef
0.249,0.805,7,-6.463,0.0877,0.537,0.00000903,0.217,0.219,169.773,playlist_30,08TOTr1QdRDyKd8Zkc6dbP
0.206,0.847,7,-5.065,0.0537,0.0453,0.000258,0.311,0.147,169.055,playlist_30,36DRRyVWwc0aypv0vaS9AL
0.448,0.997,1,-6.072,0.142,0.00475,0.0612,0.33,0.0886,132.183,playlist_30,2dvZpdhqL6uJD5BuRJX3fc
0.317,0.868,4,-5.994,0.0953,0.0018,0.192,0.0566,0.258,163.62,playlist_30,3KBfFvQAje115DjYT6lBOB
0.424,0.687,3,-5.493,0.0351,0.0254,0.173,0.272,0.368,113.107,playlist_30,2KI7emRST7OVdRpl6hmn5p
0.262,0.896,11,-4.131,0.0514,0.000173,0.135,0.1,0.0769,146.934,playlist_30,4orbjP0tCRTyz1mzaBBNfe
0.179,0.859,4,-6.289,0.0488,0.146,0.754,0.282,0.234,169.595,playlist_30,7c1UFQ7Qz64Om2zPfqqPpW
0.363,0.978,9,-4.671,0.0776,0.00017,0.118,0.153,0.285,151.029,playlist_30,3C9muPCUnDCeDBdjQR7vcN
0.119,0.96,11,-3.427,0.0924,0.000155,0.0316,0.419,0.188,93.104,playlist_30,5v1sjQweu2K7GXQVAF7phh
0.386,0.724,9,-4.943,0.0333,0.0447,0.296,0.121,0.232,75.993,playlist_30,0hUYpTyxg5zbSXIyhDSeKA
0.277,0.957,4,-4.35,0.0678,0.000209,0.123,0.346,0.224,127.976,playlist_30,5d357Dvky9V1WyNDxCyceR
0.382,0.983,0,-4.105,0.105,0.0000436,0.0278,0.34,0.225,147.924,playlist_30,23JERvjOVqN2Ljup1aVlhJ
0.277,0.903,2,-6.017,0.0562,0.00186,0.00017,0.359,0.256,114.129,playlist_30,492CfK75NHbZ5qDjGbAu3o
0.287,0.667,2,-6.652,0.0413,0.0108,0.000321,0.172,0.0615,116.932,playlist_30,7rBysCBp3YuE9UBmXQAohk
0.456,0.927,0,-6.144,0.0498,0.00000548,0.0148,0.102,0.667,136.971,playlist_30,7zht6kihnaeBAZdvCnvp1d
0.39,0.746,5,-5.921,0.0332,0.000254,0.0136,0.0683,0.111,130.04,playlist_30,5rzxZtUQXVlVEW7u7gKNLe
0.285,0.925,9,-6.761,0.0761,0.000345,0.00284,0.283,0.29,93.094,playlist_30,5l2WIIoa7aSYP2OQpI4viV
0.575,0.688,9,-6.104,0.0486,0.00194,0.000769,0.139,0.652,143.872,playlist_30,3X1fTWrOaoW1T5Fjvfx0W2
0.493,0.839,7,-6.462,0.0456,0.0217,0.0000041,0.373,0.228,129.925,playlist_30,5d8to97XIxa3O88B6uL4Xg
0.269,0.92,7,-7.382,0.117,0.00711,0.0163,0.181,0.204,116.876,playlist_30,7yC57L1fZa4tO2d9Tptnpb
0.167,0.267,4,-16.319,0.0536,0.163,0.816,0.415,0.298,102.726,playlist_30,37KUcDdNnH7Bg5C4VfgPUD
0.307,0.998,9,-4.644,0.151,0.000108,0.0121,0.682,0.148,169.581,playlist_30,2JQNKY9rKRO9BHwi21S3k6
0.419,0.932,2,-5.986,0.0281,0.000347,0.0106,0.105,0.523,133.691,playlist_30,7xj0BM4VkvmoH3PFCvv6bp
0.343,0.987,2,-6.077,0.0533,0.0000516,0.0202,0.441,0.417,172.142,playlist_30,6E8GlyT87ySGcPJYZPFuSi
0.197,0.995,6,-5.99,0.317,0.00179,0.000314,0.384,0.202,187.324,playlist_30,2eVR59jPSkpWMRD3fdEUZe
0.313,0.978,2,-5.446,0.0703,0.000311,0.503,0.286,0.528,171.158,playlist_30,4maiodREzF7MigtHIJxy0E
0.362,0.994,1,-5.713,0.0796,0.000105,0.00268,0.332,0.231,180.147,playlist_30,4JcwYFckZBq3dYBja5AHJc
0.259,0.988,11,-5.276,0.0901,0.0000784,0.0201,0.0769,0.3,163.317,playlist_30,2MTuxmkcZPxeAihQmeZ2yb
0.309,0.951,11,-5.278,0.073,0.0000617,0.00759,0.163,0.492,157.226,playlist_30,1eHUtLoiPhpOFhtQQyLJYW
0.123,0.998,9,-5.368,0.186,0.0000168,0.0208,0.332,0.136,185.344,playlist_30,1V3gpDM0XvDyVNp34fVQrY
0.236,0.979,1,-5.603,0.106,0.000277,0.0000612,0.402,0.253,156.074,playlist_30,3blwbD0cwonhQykAqbyBMw
0.24,0.956,0,-6.619,0.0731,0.000686,0.0000755,0.389,0.331,173.818,playlist_30,6BnMIT1lebCqZqa9SZjUaH
0.279,0.983,9,-6.516,0.13,0.00521,0.0000386,0.294,0.12,136.53,playlist_30,4vQFF9WcBP4cmytKM65ZZn
0.383,0.96,4,-6.346,0.0598,0.000572,0.0000054,0.136,0.279,146.263,playlist_30,7nlC2hvs4mOXjcV9NhTbjs
0.195,0.993,0,-6.784,0.169,0.00452,0.00000745,0.677,0.2,174.121,playlist_30,1Mi4LG8S8DgrAUOfhOznBT
0.16,0.984,4,-5.832,0.067,0.000792,0.000192,0.607,0.773,181.658,playlist_30,0fFS68IOnF26YO3Qlsi2Tr
0.287,0.975,0,-6.109,0.148,0.00127,0.0000116,0.0835,0.091,155.137,playlist_30,5dYX062Tz40UB2mLACohEw
0.34,0.964,4,-5.806,0.0681,0.00462,0,0.213,0.861,159.344,playlist_30,5E5lZ8OcVY9CYYsQUFWsQS
0.397,0.987,9,-6.06,0.0515,0.000293,0.000795,0.119,0.513,93.35,playlist_30,5XN5dkrZByHc3uLTsALq1g
0.417,0.96,0,-5.53,0.0655,0.00369,0.00119,0.106,0.38,135.807,playlist_30,03cHJhjbdDSXNUDPYtlxlo
0.233,0.959,2,-6.643,0.0899,0.00823,0.00000615,0.0882,0.256,168.265,playlist_30,4av4pndGLlVLa5MVBlZvza
0.274,0.952,1,-4.486,0.0832,0.00298,0.00000125,0.253,0.314,188.847,playlist_30,7tNJBp8WufZCOMALdT60D1
0.359,0.933,1,-4.058,0.141,0.0062,0,0.364,0.583,184.828,playlist_30,3ltgO8knux7VY1OLvy2VxO
0.702,0.705,0,-6.666,0.0543,0.258,0.00000593,0.0879,0.743,154.911,playlist_31,5a7NdkF09AfD0H607eiOkX
0.636,0.815,5,-5.098,0.0581,0.0185,0,0.163,0.636,123.063,playlist_31,5tf1VVWniHgryyumXyJM7w
0.705,0.862,0,-4.861,0.0332,0.406,0.00311,0.18,0.455,105.019,playlist_31,4ehErMHPM40f92dks3vb2p
0.56,0.828,9,-6.186,0.0333,0.00181,0.0000041,0.0966,0.661,137.015,playlist_31,3R2bkLqP197fl3vKHpONrg
0.768,0.567,2,-7.046,0.0312,0.66,0.000277,0.07,0.471,117.974,playlist_31,5afHIkEcVhCF1Z1CTqMUXB
0.741,0.626,1,-4.826,0.0886,0.02,0,0.0828,0.706,108.029,playlist_31,2ZyuwVvV6Z3XJaXIFbspeE
0.599,0.699,1,-7.588,0.1,0.58,0.276,0.108,0.296,120.927,playlist_31,6W4GTXLYX8HkmZGmVkfrSC
0.579,0.68,8,-5.634,0.076,0.0157,0,0.0699,0.211,100.033,playlist_31,4tg1G3X26wDTmQbipgxhp5
0.716,0.806,4,-7.602,0.0466,0.0361,0.00413,0.244,0.347,100.033,playlist_31,6O6M7pJLABmfBRoGZMu76Y
0.621,0.796,7,-4.739,0.0336,0.085,0.0000132,0.366,0.367,114.994,playlist_31,22qdjc5fSCIbhniasG7F6q
0.67,0.393,9,-9.158,0.122,0.0159,0.000307,0.104,0.193,77.461,playlist_31,5CgFGKdTn8R5dXGEPEX6Gm
0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,playlist_31,7MmG8p0F9N3C4AXdK6o6Eb
0.596,0.77,5,-5.852,0.0775,0.21,0,0.0938,0.547,124.914,playlist_31,0Ijedu3rsqq5LDWHozml03
0.658,0.814,1,-6.157,0.0493,0.0398,0,0.114,0.316,109.004,playlist_31,6Wytqpe4mfmyeT8s1xbczG
0.774,0.764,4,-5.445,0.0518,0.156,0,0.0383,0.912,118.997,playlist_31,2aFiaMXmWsM3Vj72F9ksBl
0.617,0.759,0,-6.785,0.0677,0.0026,0,0.42,0.324,122.925,playlist_31,3Bjr9MzHM7KHk6zq7KvJRN
0.8,0.677,0,-4.023,0.0393,0.00563,0.00409,0.0838,0.547,125.004,playlist_31,5bcfWAHLoMfGBdbeyoMaH3
0.642,0.823,0,-5.717,0.0289,0.00159,0,0.0776,0.431,122.977,playlist_31,58jx3tTuDuzHysC77c0AQd
0.708,0.945,5,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,playlist_31,3aIhJDHxr1kgTSnutJxPTH
0.654,0.76,0,-3.669,0.045,0.0797,0,0.299,0.41,99.945,playlist_31,69bp2EbF7Q2rqc5N3ylezZ
0.704,0.638,6,-6.704,0.0331,0.121,0.0034,0.12,0.195,125.1,playlist_31,4Tq6vGhVNFpkHc77IH7w4V
0.688,0.889,9,-4.311,0.0571,0.0972,0.000397,0.0964,0.573,124.04,playlist_31,1dn1CQcTDnkmncHIKBaC6i
0.569,0.864,6,-2.431,0.243,0.068,0.00000737,0.363,0.557,113.918,playlist_31,2CwpR24w47Gusfmv42SKdF
0.751,0.746,0,-4.817,0.0432,0.115,0.0000309,0.176,0.404,120.043,playlist_31,32FX4D4eT8LFP07QvlhSn8
0.71,0.688,8,-7.388,0.0416,0.229,0.000681,0.0784,0.646,115.971,playlist_31,2l4EK2s8KlJP5DJPIjzP5W
0.694,0.712,7,-3.923,0.046,0.132,0,0.211,0.799,98.023,playlist_31,1rIKgCH4H52lrvDcz50hS8
0.64,0.635,8,-7.565,0.226,0.271,0,0.319,0.475,100.034,playlist_31,5masKPHeAOVNgxdLebIcK7
0.698,0.844,1,-4.789,0.0544,0.00253,0.000426,0.124,0.896,105.828,playlist_31,4BfRDZLIiznSnwU7DdDL9N
0.739,0.78,10,-3.942,0.143,0.345,0,0.0973,0.79,131.04,playlist_31,4viUsO0ZnlZrVCM945K6on
0.672,0.876,6,-6.036,0.244,0.266,0,0.444,0.79,100.018,playlist_31,4r4V1wYecTxSAAXV11cFPD
0.695,0.797,7,-5.199,0.0548,0.00259,0.112,0.664,0.297,124.972,playlist_31,1Wuwsq0BK4Abd7gRitOhXl
0.71,0.728,0,-6.74,0.0243,0.0215,0.00000275,0.506,0.254,105.006,playlist_31,1SZ5EEmCQ03fRAHnFNYW8N
0.56,0.857,4,-4.145,0.0384,0.0594,0,0.381,0.432,119.975,playlist_31,5Z3zRrMIJk7CVpfcLsM9wD
0.647,0.823,2,-5.231,0.0762,0.0598,0,0.119,0.396,99.933,playlist_31,3NLnwwAQbbFKcEcV8hDItk
0.647,0.624,9,-8.446,0.0451,0.025,0.056,0.0616,0.477,115.002,playlist_31,2IDHoSlbG0CKH9rhq68wTb
0.663,0.713,7,-6.647,0.112,0.0353,0.00000768,0.0843,0.69,101.965,playlist_31,17Fd6Yb7mSbinKG8LoWfFl
0.659,0.835,9,-4.892,0.0281,0.137,0.0158,0.218,0.46,125.021,playlist_31,3t0h32ZYlUCXAn37IIIOaS
0.75,0.818,7,-4.601,0.0551,0.146,0,0.686,0.652,129.963,playlist_31,495O1Affo7AurEPQcvcr18
0.746,0.877,9,-3.782,0.0666,0.0375,0.000833,0.233,0.751,107.985,playlist_31,0L7loeTIg6akW84aEQZpCT
0.686,0.747,10,-5.998,0.0413,0.527,0.0153,0.158,0.35,104.992,playlist_31,73iyt0DBfDKsMSjJStycGC
0.486,0.854,0,-4.859,0.0569,0.0739,0.0000107,0.358,0.469,123.942,playlist_31,38tGRxFP5NkWbtOWsXbQ0L
0.503,0.438,0,-17.995,0.0485,0.318,0.111,0.0913,0.409,123.824,playlist_31,6YuFrGKapNrKSDVnBmcBj3
0.774,0.701,0,-5.504,0.0526,0.138,0.0000225,0.1,0.564,123.959,playlist_31,0cyyGCZJg4ZdSwwbUomn0g
0.693,0.876,7,-4.646,0.226,0.0562,0,0.109,0.598,120.071,playlist_31,0LIU3eOAwXCZlWOiHuItkj
0.617,0.797,0,-6.441,0.0293,0.00801,0,0.295,0.471,113.008,playlist_31,6bKb6AHAead5hGKub5Sfdc
0.612,0.909,8,-4.034,0.0526,0.0385,0.0000682,0.375,0.551,119.995,playlist_31,3FFY9MgskWJSHu3kwRRtQl
0.677,0.895,2,-3.933,0.0366,0.0143,0.000109,0.0401,0.785,95.001,playlist_31,4DeVJgjmcYsD23KzOkfgTA
0.496,0.795,11,-3.991,0.107,0.00539,0,0.234,0.378,171.175,playlist_31,29gRHViWSpSV7UWb5e3QCv
0.683,0.892,9,-4.349,0.0339,0.178,0.00373,0.114,0.688,105.946,playlist_31,40TYSUoGW7KZtmBnb0O3x6
0.723,0.909,5,-4.512,0.0439,0.109,0.0000012,0.18,0.657,112.996,playlist_31,3LSN1ZAbeXmYWyq4O1jRGM
0.679,0.839,0,-5.579,0.0303,0.000772,0.00173,0.0772,0.566,123.041,playlist_31,1BMwsK4pa9KhiFmOp1oCjf
0.595,0.896,10,-2.951,0.047,0.0641,0.0000582,0.0748,0.567,118.001,playlist_31,7rqyZM53JpYj86avtfmyeg
0.803,0.585,8,-5.861,0.0432,0.103,0.00000394,0.0644,0.593,105.017,playlist_31,4tCtwWceOPWzenK2HAIJSb
0.674,0.915,6,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,playlist_31,6M6Tk58pQvABy6ru66dY3d
0.647,0.879,7,-0.93,0.0831,0.0837,0.00000198,0.538,0.427,126.042,playlist_31,4iCKHGl4ij4YMwFrUZLGEQ
0.686,0.582,10,-6.088,0.0371,0.489,0.00000809,0.082,0.437,121.97,playlist_31,59A6lBd9QmcD8rQTZPj1xD
0.787,0.848,1,-4.696,0.0549,0.0915,0,0.15,0.947,121.989,playlist_31,6nM9Sr6MPcfpqwQTD7PZGi
0.706,0.897,8,-2.539,0.0349,0.012,0.00000101,0.343,0.626,125.002,playlist_31,3T8j0WDSw7G98rNLAe2M2X
0.666,0.83,0,-5.715,0.0751,0.0123,0,0.191,0.702,113.03,playlist_31,6JV2JOEocMgcZxYSZelKcc
0.55,0.925,0,-4.573,0.0882,0.0352,0.000179,0.29,0.358,121.823,playlist_31,3sFCrYlKCEnrTRfXEafPai
0.52,0.845,9,-4.567,0.0467,0.00163,0,0.311,0.537,127.709,playlist_31,71nvXPQMmYflxqil6Q9ehh
0.791,0.494,8,-11.077,0.0456,0.478,0.00475,0.0996,0.317,109.998,playlist_31,2kpziA4mHuM7Na6La4upg1
0.479,0.832,4,-7.415,0.185,0.0339,0.000648,0.0947,0.333,187.724,playlist_31,6gJOIyO799eFSN7JwRThHJ
0.653,0.663,9,-6.15,0.0291,0.0547,0.0123,0.636,0.686,125.997,playlist_31,4p5qlpbMid6MvTt3w4EhM5
0.68,0.798,3,-4.978,0.116,0.0929,0,0.0746,0.594,116.989,playlist_31,5j4mKTvOu0cr4cooq57sm3
0.709,0.69,5,-9.05,0.0383,0.156,0.000719,0.114,0.296,104.969,playlist_31,0Ig58yJSlVBCZjW12RTqCJ
0.559,0.868,5,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,playlist_31,5T8EDUDqKcs6OSOwEsfqG7
0.871,0.693,7,-8.209,0.0407,0.0376,0.0144,0.261,0.759,115.059,playlist_31,7030LC0qJHzp0KHHYvkw41
0.811,0.638,2,-6.932,0.0388,0.127,0.901,0.113,0.214,121.982,playlist_31,7zprfY9KDG8g3S5BIOB7xZ
